Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
205,1099.00,0.001,-7.523,2.3527728370793e+01,2.5000,57.5540,3.0926,15.6601,1.2301,0.0000,1.8834,0.3195,3.3953,0.0000,0.0000,7.2284,3.1405,4.8490,1.6472,0.0000,0.0000,0.0000,0.0000,0.0000,-3.8503390413458e+02,-3.0207409227547e+02,6.0459725146023e+01,9.4111985800817e+00,3.3096724086335e+01,4.8493615e-01,9.1526916e-02,5.8673343e-03,8.2070031e-03,0.0000000e+00,3.8126959e-02,1.3101286e-02,4.5519695e-02,0.0000000e+00,0.0000000e+00,8.5169101e-02,1.2534413e-04,2.8870615e-02,1.2071610e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.2640,7.6780967003252e+01,2.9670,-1.2230940315773e+03,-9.7628623278220e+02,1.7986940115522e+02,2.5878078447725e+01,9.1906590398315e+01,-1.6081279357119e+03,-1.2783603250577e+03, 2.4032912630125e+02, 3.5289277027807e+01, 1.2500331448465e+02, 1.4081126868387e-03,-9.6135769694989e-05, 3.9901998721286e-05, 2.7242204372517e-06, 5.4738044543513e-04,-6.4567497490728e-05, 5.8162670862522e-05, 6.8607092859969e-06
206,1098.00,0.001,-7.536,2.3105262105028e+01,2.4987,57.6044,3.1020,15.6812,1.2106,0.0000,1.8504,0.3230,3.3565,0.0000,0.0000,7.1852,3.1207,4.9185,1.6474,0.0000,0.0000,0.0000,0.0000,0.0000,-3.7811036643632e+02,-2.9674283838098e+02,5.9342543161099e+01,9.2470012486734e+00,3.2485122843800e+01,4.8505072e-01,9.1847031e-02,5.8322343e-03,8.1987139e-03,0.0000000e+00,3.7891708e-02,1.3329737e-02,4.5325344e-02,0.0000000e+00,0.0000000e+00,8.4829629e-02,1.2438629e-04,2.9074828e-02,1.2109495e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.2839,7.7203778802340e+01,2.9666,-1.2297828572799e+03,-9.8187198409538e+02,1.8080507106040e+02,2.6024293943692e+01,9.2411287652973e+01,-1.6078932237162e+03,-1.2786148224764e+03, 2.4014761422150e+02, 3.5271295192365e+01, 1.2489641049677e+02, 1.4027524102851e-03,-9.5306868599284e-05, 3.9770368585409e-05, 2.7021085582339e-06, 5.3772225335289e-04,-6.3542337905518e-05, 5.8150987427415e-05, 6.8716696577320e-06
207,1097.00,0.001,-7.549,2.2694101643994e+01,2.4974,57.6530,3.1116,15.7023,1.1915,0.0000,1.8182,0.3265,3.3183,0.0000,0.0000,7.1426,3.1003,4.9881,1.6478,0.0000,0.0000,0.0000,0.0000,0.0000,-3.7136968775358e+02,-2.9155121195648e+02,5.8255282850123e+01,9.0870517721091e+00,3.1890250386750e+01,4.8516503e-01,9.2158366e-02,5.7975907e-03,8.1905143e-03,0.0000000e+00,3.7658310e-02,1.3558417e-02,4.5131475e-02,0.0000000e+00,0.0000000e+00,8.4491437e-02,1.2341176e-04,2.9276897e-02,1.2147760e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.3036,7.7615254192856e+01,2.9662,-1.2362885144523e+03,-9.8731400013190e+02,1.8171332651197e+02,2.6166706400079e+01,9.2902122235871e+01,-1.6076582022059e+03,-1.2788652120884e+03, 2.3996860936209e+02, 3.5253758172188e+01, 1.2479237262262e+02, 1.3975326303635e-03,-9.4497675180104e-05, 3.9642089321021e-05, 2.6804993305552e-06, 5.2832883261445e-04,-6.2541378883562e-05, 5.8140841041101e-05, 6.8824719449185e-06
208,1096.00,0.001,-7.562,2.2293860641228e+01,2.4962,57.6999,3.1211,15.7234,1.1727,0.0000,1.7865,0.3299,3.2806,0.0000,0.0000,7.1007,3.0793,5.0576,1.6483,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6480573654042e+02,-2.8649455956564e+02,5.7196930193757e+01,8.9312099730880e+00,3.1311525268150e+01,4.8527902e-01,9.2461203e-02,5.7633970e-03,8.1823928e-03,0.0000000e+00,3.7426732e-02,1.3787263e-02,4.4938103e-02,0.0000000e+00,0.0000000e+00,8.4154506e-02,1.2242151e-04,2.9476800e-02,1.2186408e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.3231,7.8015781127386e+01,2.9658,-1.2426171579537e+03,-9.9261708425389e+02,1.8259509454756e+02,2.6305440140977e+01,9.3379566643932e+01,-1.6074228944941e+03,-1.2791116438195e+03, 2.3979202474132e+02, 3.5236650114065e+01, 1.2469109191208e+02, 1.3924481461920e-03,-9.3707583498738e-05, 3.9517040969686e-05, 2.6593783232911e-06, 5.1919090143849e-04,-6.1563892961654e-05, 5.8132201908022e-05, 6.8931189779618e-06
209,1095.00,0.001,-7.575,2.1904169279227e+01,2.4950,57.7451,3.1307,15.7446,1.1542,0.0000,1.7555,0.3333,3.2435,0.0000,0.0000,7.0595,3.0577,5.1270,1.6489,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5841263866882e+02,-2.8156842232489e+02,5.6166514157020e+01,8.7793415150050e+00,3.0748391182049e+01,4.8539265e-01,9.2755808e-02,5.7296468e-03,8.1743381e-03,0.0000000e+00,3.7196944e-02,1.4016215e-02,4.4745240e-02,0.0000000e+00,0.0000000e+00,8.3818819e-02,1.2141645e-04,2.9674516e-02,1.2225440e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.3424,7.8405730940166e+01,2.9654,-1.2487746838734e+03,-9.9778583856934e+02,1.8345126287619e+02,2.6440614361807e+01,9.3844073215359e+01,-1.6071873225422e+03,-1.2793542608942e+03, 2.3961777703321e+02, 3.5219955876812e+01, 1.2459246439741e+02, 1.3874939826654e-03,-9.2936011259476e-05, 3.9395108486746e-05, 2.6387316209178e-06, 5.1029957580074e-04,-6.0609180462641e-05, 5.8125039893775e-05, 6.9036134838874e-06
210,1094.00,0.001,-7.588,2.1524673311666e+01,2.4938,57.7887,3.1403,15.7658,1.1361,0.0000,1.7252,0.3366,3.2069,0.0000,0.0000,7.0189,3.0356,5.1964,1.6497,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5218476266792e+02,-2.7676852474645e+02,5.5163104210558e+01,8.6313175638461e+00,3.0200315510743e+01,4.8550586e-01,9.3042441e-02,5.6963335e-03,8.1663393e-03,0.0000000e+00,3.6968920e-02,1.4245215e-02,4.4552898e-02,0.0000000e+00,0.0000000e+00,8.3484360e-02,1.2039751e-04,2.9870028e-02,1.2264857e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.3615,7.8785459310502e+01,2.9649,-1.2547667443788e+03,-1.0028246754787e+03,1.8428268214910e+02,2.6572343426535e+01,9.4296075292258e+01,-1.6069515070468e+03,-1.2795932002252e+03, 2.3944578635965e+02, 3.5203660990381e+01, 1.2449639080300e+02, 1.3826653779828e-03,-9.2182398466549e-05, 3.9276181484664e-05, 2.6185457953289e-06, 5.0164634662796e-04,-5.9676567905325e-05, 5.8119324531541e-05, 6.9139580908587e-06
211,1093.00,0.001,-7.601,2.1155033170211e+01,2.4926,57.8306,3.1500,15.7869,1.1182,0.0000,1.6954,0.3399,3.1708,0.0000,0.0000,6.9789,3.0129,5.2658,1.6507,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4611670595084e+02,-2.7209076432510e+02,5.4185808019425e+01,8.4870144728906e+00,2.9666787969704e+01,4.8561861e-01,9.3321347e-02,5.6634507e-03,8.1583861e-03,0.0000000e+00,3.6742633e-02,1.4474203e-02,4.4361090e-02,0.0000000e+00,0.0000000e+00,8.3151112e-02,1.1936561e-04,3.0063317e-02,1.2304660e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.3805,7.9155307161178e+01,2.9645,-1.2605987615695e+03,-1.0077378284509e+03,1.8509016807719e+02,2.6700737144661e+01,9.4735988305184e+01,-1.6067154675203e+03,-1.2798285927760e+03, 2.3927597609661e+02, 3.5187751617552e+01, 1.2440277627489e+02, 1.3779577719776e-03,-9.1446206169525e-05, 3.9160153992059e-05, 2.5988078796121e-06, 4.9322305852720e-04,-5.8765406521023e-05, 5.8115025030612e-05, 6.9241553326830e-06
212,1092.00,0.001,-7.614,2.0794923131707e+01,2.4915,57.8709,3.1596,15.8082,1.1007,0.0000,1.6663,0.3431,3.1352,0.0000,0.0000,6.9395,2.9898,5.3350,1.6517,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4020328196493e+02,-2.6753120182088e+02,5.3233769288393e+01,8.3463134887443e+00,2.9147319343855e+01,4.8573086e-01,9.3592766e-02,5.6309917e-03,8.1504680e-03,0.0000000e+00,3.6518059e-02,1.4703123e-02,4.4169827e-02,0.0000000e+00,0.0000000e+00,8.2819062e-02,1.1832162e-04,3.0254370e-02,1.2344851e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.3992,7.9515601496122e+01,2.9641,-1.2662759404016e+03,-1.0125293620782e+03,1.8587450340498e+02,2.6825901029309e+01,9.5164210784677e+01,-1.6064792223665e+03,-1.2800605638991e+03, 2.3910827269337e+02, 3.5172214518054e+01, 1.2431153012853e+02, 1.3733667952031e-03,-9.0726915291900e-05, 3.9046924227592e-05, 2.5795053434958e-06, 4.8502188995096e-04,-5.7875070870368e-05, 5.8112110287381e-05, 6.9342076532852e-06
213,1091.00,0.001,-7.627,2.0444030541856e+01,2.4904,57.9097,3.1693,15.8294,1.0835,0.0000,1.6377,0.3464,3.1001,0.0000,0.0000,6.9007,2.9663,5.4041,1.6529,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3443950820712e+02,-2.6308605219420e+02,5.2306165753711e+01,8.2091004773390e+00,2.8641440309332e+01,4.8584256e-01,9.3856923e-02,5.5989499e-03,8.1425751e-03,0.0000000e+00,3.6295176e-02,1.4931921e-02,4.3979120e-02,0.0000000e+00,0.0000000e+00,8.2488194e-02,1.1726643e-04,3.0443171e-02,1.2385432e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.4178,7.9866656181213e+01,2.9637,-1.2718032807417e+03,-1.0172031814562e+03,1.8663643975037e+02,2.6947936537632e+01,9.5581125304472e+01,-1.6062427889488e+03,-1.2802892336504e+03, 2.3894260550408e+02, 3.5157037014971e+01, 1.2422256561380e+02, 1.3688882587234e-03,-9.0024025537557e-05, 3.8936394387858e-05, 2.5606260703717e-06, 4.7703533470607e-04,-5.7004957553875e-05, 5.8110548899104e-05, 6.9441174110654e-06
214,1090.00,0.001,-7.640,2.0102055089662e+01,2.4893,57.9469,3.1791,15.8507,1.0666,0.0000,1.6097,0.3495,3.0655,0.0000,0.0000,6.8624,2.9423,5.4731,1.6542,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2882059501602e+02,-2.5875167612617e+02,5.1402207306499e+01,8.0752656678491e+00,2.8148700332121e+01,4.8595366e-01,9.4114039e-02,5.5673186e-03,8.1346979e-03,0.0000000e+00,3.6073963e-02,1.5160543e-02,4.3788980e-02,0.0000000e+00,0.0000000e+00,8.2158495e-02,1.1620090e-04,3.0629709e-02,1.2426405e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.4361,8.0208772674025e+01,2.9633,-1.2771855886396e+03,-1.0217630409562e+03,1.8737669932387e+02,2.7066941295345e+01,9.5987099363350e+01,-1.6060061836556e+03,-1.2805147170824e+03, 2.3877890663037e+02, 3.5142206963194e+01, 1.2413579969547e+02, 1.3645181445456e-03,-8.9337054366793e-05, 3.8828470447934e-05, 2.5421583357118e-06, 4.6925618467322e-04,-5.6154484006207e-05, 5.8110309180479e-05, 6.9538868832243e-06
215,1090.00,0.001,-7.640,2.0102055089662e+01,2.4893,57.9469,3.1791,15.8507,1.0666,0.0000,1.6097,0.3495,3.0655,0.0000,0.0000,6.8624,2.9423,5.4731,1.6542,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2882059501602e+02,-2.5875167612616e+02,5.1402207306499e+01,8.0752656678491e+00,2.8148700332121e+01,4.8595366e-01,9.4114039e-02,5.5673186e-03,8.1346979e-03,0.0000000e+00,3.6073963e-02,1.5160543e-02,4.3788980e-02,0.0000000e+00,0.0000000e+00,8.2158495e-02,1.1620090e-04,3.0629709e-02,1.2426405e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.4361,8.0208772674025e+01,2.9633,-1.2771855886396e+03,-1.0217630409562e+03,1.8737669932387e+02,2.7066941295345e+01,9.5987099363350e+01,-1.6060061836556e+03,-1.2805147170824e+03, 2.3877890663037e+02, 3.5142206963194e+01, 1.2413579969547e+02, 1.3645181445456e-03,-8.9337054366793e-05, 3.8828470447934e-05, 2.5421583357118e-06, 4.6925618467322e-04,-5.6154484006207e-05, 5.8110309180479e-05, 6.9538868832243e-06
216,1089.00,0.001,-7.654,1.9768708132975e+01,2.4883,57.9827,3.1888,15.8719,1.0500,0.0000,1.5823,0.3527,3.0314,0.0000,0.0000,6.8248,2.9179,5.5420,1.6556,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2334193515164e+02,-2.5452457213493e+02,5.0521134248581e+01,7.9447034148372e+00,2.7668666643721e+01,4.8606413e-01,9.4364323e-02,5.5360912e-03,8.1268270e-03,0.0000000e+00,3.5854399e-02,1.5388936e-02,4.3599416e-02,0.0000000e+00,0.0000000e+00,8.1829952e-02,1.1512586e-04,3.0813975e-02,1.2467771e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.4543,8.0542240702163e+01,2.9630,-1.2824274868078e+03,-1.0262125523825e+03,1.8809597652634e+02,2.7183009305145e+01,9.6382486205067e+01,-1.6057694219595e+03,-1.2807371245174e+03, 2.3861711077492e+02, 3.5127712719982e+01, 1.2405115284879e+02, 1.3602525966799e-03,-8.8665536045716e-05, 3.8723061974545e-05, 2.5240907870235e-06, 4.6167751372954e-04,-5.5323087378783e-05, 5.8111359181430e-05, 6.9635182699790e-06
217,1088.00,0.001,-7.667,1.9443712067687e+01,2.4873,58.0170,3.1986,15.8932,1.0336,0.0000,1.5554,0.3557,2.9978,0.0000,0.0000,6.7877,2.8931,5.6107,1.6571,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1799909404293e+02,-2.5040136919534e+02,4.9662215661456e+01,7.8173119757788e+00,2.7200923282974e+01,4.8617393e-01,9.4607977e-02,5.5052609e-03,8.1189534e-03,0.0000000e+00,3.5636467e-02,1.5617050e-02,4.3410438e-02,0.0000000e+00,0.0000000e+00,8.1502551e-02,1.1404215e-04,3.0995958e-02,1.2509532e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.4723,8.0867338897680e+01,2.9626,-1.2875334244303e+03,-1.0305551926072e+03,1.8879493944317e+02,2.7296231141510e+01,9.6767625585524e+01,-1.6055325184732e+03,-1.2809565618025e+03, 2.3845715510462e+02, 3.5113543117289e+01, 1.2396854886850e+02, 1.3560879127593e-03,-8.8009020755147e-05, 3.8620081950419e-05, 2.5064124250057e-06, 4.5429266271758e-04,-5.4510223493825e-05, 5.8113666708604e-05, 6.9730136986626e-06
218,1087.00,0.001,-7.680,1.9126799740855e+01,2.4863,58.0499,3.2084,15.9145,1.0176,0.0000,1.5291,0.3588,2.9646,0.0000,0.0000,6.7511,2.8680,5.6793,1.6587,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1278780071406e+02,-2.4637881987269e+02,4.8824747889106e+01,7.6929933042984e+00,2.6745070204058e+01,4.8628301e-01,9.4845194e-02,5.4748210e-03,8.1110685e-03,0.0000000e+00,3.5420149e-02,1.5844835e-02,4.3222055e-02,0.0000000e+00,0.0000000e+00,8.1176280e-02,1.1295057e-04,3.1175652e-02,1.2551691e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.4901,8.1184335387314e+01,2.9622,-1.2925076862870e+03,-1.0347943106740e+03,1.8947423123405e+02,2.7406694131630e+01,9.7142844486676e+01,-1.6052954870011e+03,-1.2811731305467e+03, 2.3829897912316e+02, 3.5099687435929e+01, 1.2388791469073e+02, 1.3520205361980e-03,-8.7367073763308e-05, 3.8519446609488e-05, 2.4891125860533e-06, 4.4709522544493e-04,-5.3715365875113e-05, 5.8117199347505e-05, 6.9823752277413e-06
219,1086.00,0.001,-7.693,1.8817713902793e+01,2.4853,58.0815,3.2183,15.9359,1.0018,0.0000,1.5032,0.3618,2.9319,0.0000,0.0000,6.7150,2.8425,5.7476,1.6604,0.0000,0.0000,0.0000,0.0000,0.0000,-3.0770393930937e+02,-2.4245379390897e+02,4.8008053121731e+01,7.5716528572116e+00,2.6300722443400e+01,4.8639135e-01,9.5076161e-02,5.4447649e-03,8.1031637e-03,0.0000000e+00,3.5205428e-02,1.6072244e-02,4.3034276e-02,0.0000000e+00,0.0000000e+00,8.0851129e-02,1.1185191e-04,3.1353051e-02,1.2594249e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.5078,8.1493488343540e+01,2.9618,-1.2973544012781e+03,-1.0389331344336e+03,1.9013447143032e+02,2.7514482524135e+01,9.7508457783292e+01,-1.6050583405874e+03,-1.2813869283425e+03, 2.3814252455205e+02, 3.5086135381346e+01, 1.2380918022669e+02, 1.3480470488451e-03,-8.6739274653029e-05, 3.8421075282111e-05, 2.4721809258920e-06, 4.4007903561141e-04,-5.2938004844117e-05, 5.8121924487367e-05, 6.9916048506762e-06
220,1085.00,0.001,-7.706,1.8516206696365e+01,2.4843,58.1117,3.2281,15.9572,0.9864,0.0000,1.4779,0.3647,2.8997,0.0000,0.0000,6.6795,2.8168,5.8158,1.6622,0.0000,0.0000,0.0000,0.0000,0.0000,-3.0274354119241e+02,-2.3862327224370e+02,4.7211478075842e+01,7.4531994148253e+00,2.5867509342740e+01,4.8649889e-01,9.5301057e-02,5.4150858e-03,8.0952312e-03,0.0000000e+00,3.4992290e-02,1.6299230e-02,4.2847108e-02,0.0000000e+00,0.0000000e+00,8.0527085e-02,1.1074694e-04,3.1528152e-02,1.2637208e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.5253,8.1795046498196e+01,2.9615,-1.3020775503689e+03,-1.0429747767288e+03,1.9077625714392e+02,2.7619677646119e+01,9.7864768864615e+01,-1.6048210915613e+03,-1.2815980489726e+03, 2.3798773521976e+02, 3.5072877060945e+01, 1.2373227820736e+02, 1.3441641641040e-03,-8.6125216602363e-05, 3.8324890249758e-05, 2.4556074043400e-06, 4.3323815461603e-04,-5.2177646680162e-05, 5.8127809347791e-05, 7.0007044996507e-06
221,1084.00,0.001,-7.720,1.8222039180724e+01,2.4834,58.1406,3.2380,15.9785,0.9712,0.0000,1.4532,0.3676,2.8679,0.0000,0.0000,6.6445,2.7908,5.8838,1.6641,0.0000,0.0000,0.0000,0.0000,0.0000,-2.9790277757740e+02,-2.3488434143835e+02,4.6434392763547e+01,7.3375449135524e+00,2.5445073824049e+01,4.8660563e-01,9.5520054e-02,5.3857771e-03,8.0872631e-03,0.0000000e+00,3.4780719e-02,1.6525748e-02,4.2660560e-02,0.0000000e+00,0.0000000e+00,8.0204137e-02,1.0963642e-04,3.1700950e-02,1.2680570e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.5426,8.2089249621471e+01,2.9611,-1.3066809740008e+03,-1.0469222411641e+03,1.9140016419464e+02,2.7722358049317e+01,9.8212070214275e+01,-1.6045837515782e+03,-1.2818065826024e+03, 2.3783455695819e+02, 3.5059902962870e+01, 1.2365714403832e+02, 1.3403687204795e-03,-8.5524505715325e-05, 3.8230816608334e-05, 2.4393822711346e-06, 4.2656686017237e-04,-5.1433812840671e-05, 5.8134821005934e-05, 7.0096760492291e-06
222,1083.00,0.001,-7.733,1.7934980886447e+01,2.4825,58.1682,3.2478,15.9999,0.9563,0.0000,1.4289,0.3705,2.8365,0.0000,0.0000,6.6099,2.7645,5.9515,1.6661,0.0000,0.0000,0.0000,0.0000,0.0000,-2.9317795264338e+02,-2.3123418846578e+02,4.5676189343068e+01,7.2246042896220e+00,2.5033071712047e+01,4.8671151e-01,9.5733318e-02,5.3568321e-03,8.0792519e-03,0.0000000e+00,3.4570701e-02,1.6751755e-02,4.2474639e-02,0.0000000e+00,0.0000000e+00,7.9882277e-02,1.0852106e-04,3.1871446e-02,1.2724338e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.5597,8.2376328969323e+01,2.9608,-1.3111683790161e+03,-1.0507784274950e+03,1.9200674816293e+02,2.7822599646486e+01,9.8550643952163e+01,-1.6043463316595e+03,-1.2820126159607e+03, 2.3768293750600e+02, 3.5047203936108e+01, 1.2358371566421e+02, 1.3366576755291e-03,-8.4936760396257e-05, 3.8138782139822e-05, 2.4234960526694e-06, 4.2005963567432e-04,-5.0706039233472e-05, 5.8142926426812e-05, 7.0185213197504e-06
223,1082.00,0.001,-7.746,1.7654809402045e+01,2.4816,58.1946,3.2577,16.0212,0.9416,0.0000,1.4050,0.3733,2.8056,0.0000,0.0000,6.5758,2.7380,6.0190,1.6682,0.0000,0.0000,0.0000,0.0000,0.0000,-2.8856549713678e+02,-2.2767009587130e+02,4.4936281050424e+01,7.1142953341329e+00,2.4631171103719e+01,4.8681651e-01,9.5941008e-02,5.3282442e-03,8.0711907e-03,0.0000000e+00,3.4362224e-02,1.6977210e-02,4.2289352e-02,0.0000000e+00,0.0000000e+00,7.9561493e-02,1.0740159e-04,3.2039639e-02,1.2768513e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.5767,8.2656507699351e+01,2.9604,-1.3155433450917e+03,-1.0545461366360e+03,1.9259654536816e+02,2.7920475837810e+01,9.8880762338215e+01,-1.6041088422285e+03,-1.2822162325073e+03, 2.3753282641858e+02, 3.5034771171943e+01, 1.2351193344193e+02, 1.3330281001975e-03,-8.4361610772113e-05, 3.8048717191708e-05, 2.4079395397813e-06, 4.1371116028962e-04,-4.9993875546517e-05, 5.8152092492522e-05, 7.0272420806958e-06
224,1081.00,0.001,-7.760,1.7381309985474e+01,2.4807,58.2198,3.2675,16.0425,0.9272,0.0000,1.3817,0.3761,2.7750,0.0000,0.0000,6.5422,2.7113,6.0863,1.6703,0.0000,0.0000,0.0000,0.0000,0.0000,-2.8406196235627e+02,-2.2418943722197e+02,4.4214101195805e+01,7.0065385568411e+00,2.4239051775924e+01,4.8692060e-01,9.6143276e-02,5.3000068e-03,8.0630724e-03,0.0000000e+00,3.4155275e-02,1.7202071e-02,4.2104705e-02,0.0000000e+00,0.0000000e+00,7.9241776e-02,1.0627869e-04,3.2205530e-02,1.2813099e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.5935,8.2930001261513e+01,2.9601,-1.3198093307885e+03,-1.0582280753688e+03,1.9317007378781e+02,2.8016057629624e+01,9.9202688245916e+01,-1.6038712931448e+03,-1.2824175125907e+03, 2.3738417498362e+02, 3.5022596186465e+01, 1.2344174002184e+02, 1.3294771734785e-03,-8.3798698147935e-05, 3.7960554563123e-05, 2.3927037762072e-06, 4.0751629965562e-04,-4.9296884616926e-05, 5.8162286034625e-05, 7.0358400538298e-06
225,1080.00,0.001,-7.773,1.7114275204239e+01,2.4799,58.2438,3.2774,16.0638,0.9131,0.0000,1.3588,0.3788,2.7449,0.0000,0.0000,6.5090,2.6845,6.1532,1.6725,0.0000,0.0000,0.0000,0.0000,0.0000,-2.7966401458384e+02,-2.2078967289618e+02,4.3509102233791e+01,6.9012570603166e+00,2.3856404635780e+01,4.8702375e-01,9.6340271e-02,5.2721133e-03,8.0548907e-03,0.0000000e+00,3.3949841e-02,1.7426301e-02,4.1920704e-02,0.0000000e+00,0.0000000e+00,7.8923117e-02,1.0515304e-04,3.2369122e-02,1.2858096e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.6102,8.3197017760119e+01,2.9598,-1.3239696791523e+03,-1.0618268606987e+03,1.9372783390874e+02,2.8109413744011e+01,9.9516675601075e+01,-1.6036336937361e+03,-1.2826165335949e+03, 2.3723693614253e+02, 3.5010670804327e+01, 1.2337308023686e+02, 1.3260021774279e-03,-8.3247674506725e-05, 3.7874229398199e-05, 2.3777800480314e-06, 4.0147009723618e-04,-4.8614641853159e-05, 5.8173473865320e-05, 7.0443169162183e-06
226,1080.00,0.001,-7.773,1.7114275204195e+01,2.4799,58.2438,3.2774,16.0638,0.9131,0.0000,1.3588,0.3788,2.7449,0.0000,0.0000,6.5090,2.6845,6.1532,1.6725,0.0000,0.0000,0.0000,0.0000,0.0000,-2.7966401458314e+02,-2.2078967289564e+02,4.3509102233677e+01,6.9012570602998e+00,2.3856404635716e+01,4.8702375e-01,9.6340271e-02,5.2721133e-03,8.0548907e-03,0.0000000e+00,3.3949841e-02,1.7426301e-02,4.1920704e-02,0.0000000e+00,0.0000000e+00,7.8923117e-02,1.0515304e-04,3.2369122e-02,1.2858096e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,4.6102,8.3197017760162e+01,2.9598,-1.3239696791530e+03,-1.0618268606992e+03,1.9372783390884e+02,2.8109413744025e+01,9.9516675601126e+01,-1.6036336937361e+03,-1.2826165335949e+03, 2.3723693614252e+02, 3.5010670804325e+01, 1.2337308023684e+02, 1.3260021774274e-03,-8.3247674506642e-05, 3.7874229398187e-05, 2.3777800480292e-06, 4.0147009723515e-04,-4.8614641853058e-05, 5.8173473865312e-05, 7.0443169162208e-06
